102.0184	73.1967
100.2430	72.0801
103.9029	74.3185
102.7495	68.2249
102.8825	73.2573
104.5323	78.8617
103.0479	77.5525
101.2433	74.9420
104.4821	72.8012
101.5879	75.0796
103.4712	72.5370
103.0293	72.8810
101.0768	65.6588
99.4120	67.5826
99.4739	67.9473
98.5577	67.6757
96.5627	67.5692
94.8589	66.7399
98.8644	70.2427
98.8948	71.3112
98.2956	67.7755
101.7775	71.1502
98.0727	69.1535
98.7172	75.2863
99.8274	76.0421
97.8982	78.5195
98.1815	72.7621
99.0305	67.2706
94.4715	67.2969
98.1690	71.2557
102.6541	64.4477
99.5733	66.8439
96.9973	60.9397
101.9104	65.3586
96.4252	57.4956
97.2527	60.9948
97.4002	57.8089
100.2587	65.8491
98.1967	63.1278
100.1293	65.1299
99.9654	67.7382
100.0740	69.3272
97.6395	66.0705
96.2393	62.8368
95.6022	57.3817
95.1014	58.8207
99.0755	64.2517
100.0757	65.9758
102.1122	68.7894
101.0558	63.3141
100.6667	65.4245
102.3801	64.7220
96.7326	66.6096
99.8560	69.3252
101.5371	67.2825
99.3721	62.8592
101.8173	69.9212
102.6984	73.0893
99.2850	62.6003
102.4767	69.4159
101.6161	68.1659
100.6612	64.8631
99.6403	62.4484
98.4347	61.0159
99.1413	63.1965
99.9307	61.6168
104.0939	63.1777
101.2638	63.3542
99.1948	58.6261
96.7862	66.6892
97.0751	65.6490
95.8180	62.9530
98.9145	61.2159
96.4981	67.4659
100.5663	59.7258
99.7297	57.5688
97.5734	60.6523
99.0527	62.0848
97.6471	58.4454
98.9087	62.4785
100.9241	62.8060
103.8185	60.0617
103.6918	64.4652
102.3317	62.9105
104.4838	60.0222
102.0194	56.6364
100.5254	56.9364
100.1717	53.7921
104.7975	52.0773
103.1559	53.8290
103.1598	54.2354
105.8515	59.0972
102.5660	62.0929
105.9486	62.5144
105.7541	60.7186
101.5583	58.3955
102.7696	55.7958
103.3796	56.4494
102.6805	52.6816
102.6953	50.4513
105.6240	58.6943
105.7419	57.3614
101.7604	58.6328
103.5085	61.1680
102.7368	64.8646
102.1266	53.9094
98.3031	53.2053
98.8570	57.2688
95.5066	53.5177
95.1802	53.1202
96.6014	55.7700
99.1890	57.3809
98.6653	50.3543
100.5723	55.3966
98.3185	51.6216
99.4425	52.7084
95.6678	52.6575
99.4016	49.7395
96.4689	50.0575
98.1475	48.7468
100.7239	52.3496
97.5246	56.8896
99.4965	50.5716
102.4886	56.0449
104.1730	55.2935
101.8283	53.8337
102.5669	59.2077
104.4702	53.1473
104.1168	57.9106
105.8001	61.6134
105.0872	58.3713
106.4336	58.8024
110.5816	61.0521
108.2759	60.1918
111.2597	53.6862
108.4201	57.7145
108.4246	56.0239
109.3066	59.0628
111.2624	58.9499
110.0824	56.1953
107.7972	59.6219
104.0119	49.2613
104.3406	54.6298
102.2648	56.9904
101.6226	52.8841
101.7413	51.0423
102.6611	54.6502
103.6674	52.3847
102.9689	52.1572
103.4089	50.7526
102.9943	51.4282
103.4735	55.5621
100.4335	57.5683
99.8204	51.6883
99.1119	51.5348
101.5191	52.4491
102.5015	55.1583
105.1810	57.8019
103.9957	59.3589
99.7071	49.2396
98.2025	56.5593
100.5369	53.5611
102.1682	53.3549
100.2939	53.1891
97.8775	49.5505
97.4778	49.8026
99.8806	52.4778
100.1351	48.2446
98.3809	47.8496
100.0552	48.4621
98.2348	46.3749
101.3052	47.5227
100.8742	51.5291
103.4435	50.7546
103.8049	44.2811
101.8207	48.3717
103.6181	49.3730
103.1283	43.6862
98.0872	43.0927
96.9641	49.6500
98.2133	45.6817
97.5537	42.7926
96.6925	44.0707
97.6026	46.0194
97.2439	49.5374
99.8894	49.2084
95.7792	42.3146
99.6686	50.9670
101.4296	51.5147
98.3485	46.2182
100.8711	45.0628
101.6553	52.0960
98.1076	46.8556
97.1374	45.2022
97.6960	49.6962
96.1959	50.2668
94.2980	48.6462
95.3761	50.0866
95.2944	48.7127
93.5720	46.3830
94.8474	45.4434
94.7350	40.6580
95.4795	43.8490
95.8521	46.2832
94.5603	43.6171
94.2605	51.0173
93.7081	47.2405
95.7453	50.2531
95.4510	46.0710
95.8202	49.1684
95.3767	49.9918
96.3846	49.6996
96.2662	51.5704
94.6146	49.3407
94.7162	50.5140
96.4919	51.7254
96.7055	51.0896
95.2853	51.1932
95.8517	50.3729
95.9832	48.9744
96.0480	54.5858
96.3468	51.4562
97.3396	50.0370
94.9866	48.0507
96.0970	48.2564
97.6283	50.3020
97.8880	50.6135
96.1073	51.2443
97.4256	47.7125
96.5867	45.8208
96.1356	47.1342
96.9965	48.8694
97.3158	52.5226
97.1559	51.9858
97.3455	49.3363
96.7500	48.2699
98.0320	43.6957
95.4420	49.0609
94.9559	43.8920
96.0050	49.1004
97.4786	49.1785
94.4501	51.4186
95.9338	53.9084
98.0236	49.9253
98.7889	55.2503
97.5018	59.1806
97.8715	54.2828
96.1308	56.4306
95.2622	53.9935
98.2982	54.7774
97.8321	53.5303
99.8586	53.9069
99.9808	55.1017
99.8489	57.0877
102.2946	64.1640
105.2138	59.4341
103.0759	56.0309
98.4472	55.6489
101.3286	56.2119
102.2481	57.9604
100.0025	57.2800
98.8345	57.4239
98.9495	55.0139
100.8648	55.1094
103.1292	56.6207
105.3852	66.0070
104.4098	56.5894
100.3607	57.3997
98.7575	55.8812
100.8190	56.2440
100.6433	57.3383
100.6319	52.8065
101.8697	61.2838
101.5642	58.8900
102.9196	59.6647
102.2102	58.1336
103.5627	57.7671
102.1811	55.0136
101.6397	58.7353
100.8955	52.0427
99.5731	55.6300
99.4066	55.8558
101.3966	53.4700
99.3949	57.6200
97.8672	50.3439
100.6829	52.9824
100.4201	54.5914
101.3097	53.1519
103.7344	56.8884
104.0856	50.7436
99.4142	54.1323
102.5240	54.0705
101.8952	56.8833
107.0556	54.2501
103.4982	58.8678
104.8527	60.2864
103.2025	57.7466
108.3316	59.3460
106.5932	63.7129
106.8156	57.5108
101.1284	58.1287
100.8367	60.8751
106.4375	56.1615
104.3220	63.7013
105.4422	59.2093
104.8973	59.7630
107.8098	59.8102
110.4359	59.7804
106.6139	60.0977
105.2992	63.0179
106.1421	62.3629
103.4586	58.9910
104.7397	55.6729
102.7521	51.9386
104.2306	63.7423
105.5649	64.2819
104.5683	58.3470
103.1393	56.6782
103.4962	56.5595
102.2442	56.3737
100.0839	55.0109
103.5909	62.7201
101.4215	67.6757
104.5109	63.1276
104.8169	61.6827
105.0218	61.6175
102.5201	60.1141
108.5675	57.0593
103.2035	60.1075
103.8480	62.3410
103.6707	62.1721
104.3949	57.1589
103.4163	57.4041
101.2997	57.6958
102.8246	56.6113
103.5522	64.0489
103.9612	66.2645
102.6592	60.1407
103.4314	62.0599
103.8103	57.9080
101.9973	58.8677
102.6259	53.4320
102.6352	53.7080
102.4923	57.9749
102.4478	58.6556
102.1697	55.1688
104.1497	57.5017
104.6389	58.9291
103.4113	60.9599
99.7839	63.2115
101.0015	60.1060
104.7952	63.7866
102.2708	59.7198
102.3010	63.4066
101.6296	57.8692
105.5664	61.1367
104.3356	58.9295
104.1904	54.5164
106.2363	63.2291
110.1700	60.6139
105.0553	59.9807
104.5979	64.3225
103.8459	59.7354
101.2911	57.1539
103.1852	59.8846
105.1000	62.0624
103.6789	61.4290
103.9208	63.1062
101.0085	56.1405
100.2135	60.4420
102.5605	56.3628
99.4642	54.5159
103.1262	59.2279
102.8906	58.0032
101.9288	65.2419
101.3648	57.1379
101.9213	53.6193
98.6988	50.4114
101.8750	52.2669
102.0779	51.2921
105.2804	56.2298
104.7984	61.3290
104.4535	53.9659
